"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-70,16,0.001
"cpd00099","Cl-",-34.9519941955805,-52,40,0.001
"cpd00067","H+",-39.1217632917687,-10,12,0.001
"cpd00063","Ca2+",-30.7491610292345,-49,57,0.001
"cpd00058","Cu2+",-51.2255072593689,-47,17,0.001
"cpd00048","Sulfate",-80.0927140749991,-93,63,0.001
"cpd00034","Zn2+",-53.8040572311729,-27,14,0.001
"cpd00030","Mn2+",-61.5523205138743,-11,57,0.001
"cpd00013","NH3",-46.0513414116576,-94,21,0.001
"cpd00009","Phosphate",-2.72442132700235,-66,11,0.001
"cpd00001","H2O",-57.7415168518201,-91,49,0.001
"cpd00007","O2",-33.0999584402889,-63,16,0.001
"cpd00205","K+",-69.4771339418367,-13,43,0.001
"cpd00254","Mg",-33.002691459842,-28,59,0.001
"cpd00971","Na+",-2.34610978513956,-63,9,0.001
"cpd10515","Fe+2",-56.9048840552568,-39,37,0.001
"cpd10516","Fe+3",-84.9049428477883,-64,86,0.001
"cpd11574","Molybdate",-60.714746825397,-14,52,0.001
"cpd00244","Ni2+",-25.8652033982798,-58,53,0.001
"cpd00027","D-Glucose",-85.3294178145006,-66,56,0.001
