"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-95,94,0.001
"cpd00099","Cl-",-34.9519941955805,-56,24,0.001
"cpd00067","H+",-39.1217632917687,-100,38,0.001
"cpd00063","Ca2+",-30.7491610292345,-61,60,0.001
"cpd00058","Cu2+",-51.2255072593689,-85,40,0.001
"cpd00048","Sulfate",-80.0927140749991,-21,59,0.001
"cpd00034","Zn2+",-53.8040572311729,-22,50,0.001
"cpd00030","Mn2+",-61.5523205138743,-1,28,0.001
"cpd00013","NH3",-46.0513414116576,-68,27,0.001
"cpd00009","Phosphate",-2.72442132700235,-52,65,0.001
"cpd00001","H2O",-57.7415168518201,-4,24,0.001
"cpd00007","O2",-33.0999584402889,-16,47,0.001
"cpd00205","K+",-69.4771339418367,0,100,0.001
"cpd00254","Mg",-33.002691459842,-33,82,0.001
"cpd00971","Na+",-2.34610978513956,-95,49,0.001
"cpd10515","Fe+2",-56.9048840552568,-91,49,0.001
"cpd10516","Fe+3",-84.9049428477883,-7,63,0.001
"cpd11574","Molybdate",-60.714746825397,-69,45,0.001
"cpd00244","Ni2+",-25.8652033982798,-20,97,0.001
"cpd00027","D-Glucose",-85.3294178145006,-38,85,0.001
