"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-23,90,0.001
"cpd00099","Cl-",-34.9519941955805,-68,51,0.001
"cpd00067","H+",-39.1217632917687,-55,6,0.001
"cpd00063","Ca2+",-30.7491610292345,-91,97,0.001
"cpd00058","Cu2+",-51.2255072593689,-8,34,0.001
"cpd00048","Sulfate",-80.0927140749991,-40,40,0.001
"cpd00034","Zn2+",-53.8040572311729,-93,83,0.001
"cpd00030","Mn2+",-61.5523205138743,-20,33,0.001
"cpd00013","NH3",-46.0513414116576,-2,90,0.001
"cpd00009","Phosphate",-2.72442132700235,-84,82,0.001
"cpd00001","H2O",-57.7415168518201,-1,38,0.001
"cpd00007","O2",-33.0999584402889,-75,48,0.001
"cpd00205","K+",-69.4771339418367,-87,51,0.001
"cpd00254","Mg",-33.002691459842,-36,27,0.001
"cpd00971","Na+",-2.34610978513956,-89,63,0.001
"cpd10515","Fe+2",-56.9048840552568,-30,67,0.001
"cpd10516","Fe+3",-84.9049428477883,-89,72,0.001
"cpd11574","Molybdate",-60.714746825397,-75,20,0.001
"cpd00244","Ni2+",-25.8652033982798,-82,59,0.001
"cpd00027","D-Glucose",-85.3294178145006,-82,42,0.001
