"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-31,55,0.001
"cpd00099","Cl-",-34.9519941955805,-98,81,0.001
"cpd00067","H+",-39.1217632917687,-75,63,0.001
"cpd00063","Ca2+",-30.7491610292345,-16,5,0.001
"cpd00058","Cu2+",-51.2255072593689,-40,84,0.001
"cpd00048","Sulfate",-80.0927140749991,-67,50,0.001
"cpd00034","Zn2+",-53.8040572311729,-23,33,0.001
"cpd00030","Mn2+",-61.5523205138743,-62,26,0.001
"cpd00013","NH3",-46.0513414116576,-71,90,0.001
"cpd00009","Phosphate",-2.72442132700235,-80,61,0.001
"cpd00001","H2O",-57.7415168518201,-41,47,0.001
"cpd00007","O2",-33.0999584402889,-96,25,0.001
"cpd00205","K+",-69.4771339418367,-22,75,0.001
"cpd00254","Mg",-33.002691459842,-12,35,0.001
"cpd00971","Na+",-2.34610978513956,-32,66,0.001
"cpd10515","Fe+2",-56.9048840552568,-8,96,0.001
"cpd10516","Fe+3",-84.9049428477883,-57,26,0.001
"cpd11574","Molybdate",-60.714746825397,-7,3,0.001
"cpd00244","Ni2+",-25.8652033982798,-23,18,0.001
"cpd00027","D-Glucose",-85.3294178145006,-63,86,0.001
