"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-46,74,0.001
"cpd00099","Cl-",-34.9519941955805,-46,68,0.001
"cpd00067","H+",-39.1217632917687,-39,17,0.001
"cpd00063","Ca2+",-30.7491610292345,-25,39,0.001
"cpd00058","Cu2+",-51.2255072593689,-36,48,0.001
"cpd00048","Sulfate",-80.0927140749991,-92,86,0.001
"cpd00034","Zn2+",-53.8040572311729,-21,24,0.001
"cpd00030","Mn2+",-61.5523205138743,-92,65,0.001
"cpd00013","NH3",-46.0513414116576,-79,43,0.001
"cpd00009","Phosphate",-2.72442132700235,-1,50,0.001
"cpd00001","H2O",-57.7415168518201,-70,34,0.001
"cpd00007","O2",-33.0999584402889,-80,16,0.001
"cpd00205","K+",-69.4771339418367,-39,3,0.001
"cpd00254","Mg",-33.002691459842,-87,24,0.001
"cpd00971","Na+",-2.34610978513956,-92,62,0.001
"cpd10515","Fe+2",-56.9048840552568,-88,14,0.001
"cpd10516","Fe+3",-84.9049428477883,-36,43,0.001
"cpd11574","Molybdate",-60.714746825397,-32,29,0.001
"cpd00244","Ni2+",-25.8652033982798,-3,85,0.001
"cpd00027","D-Glucose",-85.3294178145006,-95,70,0.001
