"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-25,96,0.001
"cpd00099","Cl-",-34.9519941955805,-20,17,0.001
"cpd00067","H+",-39.1217632917687,-47,61,0.001
"cpd00063","Ca2+",-30.7491610292345,-73,88,0.001
"cpd00058","Cu2+",-51.2255072593689,-78,5,0.001
"cpd00048","Sulfate",-80.0927140749991,-22,51,0.001
"cpd00034","Zn2+",-53.8040572311729,-48,30,0.001
"cpd00030","Mn2+",-61.5523205138743,-88,35,0.001
"cpd00013","NH3",-46.0513414116576,-21,30,0.001
"cpd00009","Phosphate",-2.72442132700235,-31,77,0.001
"cpd00001","H2O",-57.7415168518201,-83,20,0.001
"cpd00007","O2",-33.0999584402889,-27,19,0.001
"cpd00205","K+",-69.4771339418367,-32,14,0.001
"cpd00254","Mg",-33.002691459842,-47,31,0.001
"cpd00971","Na+",-2.34610978513956,-58,15,0.001
"cpd10515","Fe+2",-56.9048840552568,-63,16,0.001
"cpd10516","Fe+3",-84.9049428477883,-11,99,0.001
"cpd11574","Molybdate",-60.714746825397,-9,76,0.001
"cpd00244","Ni2+",-25.8652033982798,-12,30,0.001
"cpd00027","D-Glucose",-85.3294178145006,-13,86,0.001
