"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-53,14,0.001
"cpd00099","Cl-",-34.9519941955805,-99,81,0.001
"cpd00067","H+",-39.1217632917687,-74,23,0.001
"cpd00063","Ca2+",-30.7491610292345,-20,0,0.001
"cpd00058","Cu2+",-51.2255072593689,-56,45,0.001
"cpd00048","Sulfate",-80.0927140749991,-90,39,0.001
"cpd00034","Zn2+",-53.8040572311729,-46,20,0.001
"cpd00030","Mn2+",-61.5523205138743,-72,43,0.001
"cpd00013","NH3",-46.0513414116576,-82,20,0.001
"cpd00009","Phosphate",-2.72442132700235,-94,3,0.001
"cpd00001","H2O",-57.7415168518201,-71,61,0.001
"cpd00007","O2",-33.0999584402889,-33,15,0.001
"cpd00205","K+",-69.4771339418367,-69,57,0.001
"cpd00254","Mg",-33.002691459842,-45,91,0.001
"cpd00971","Na+",-2.34610978513956,-46,29,0.001
"cpd10515","Fe+2",-56.9048840552568,-69,19,0.001
"cpd10516","Fe+3",-84.9049428477883,-33,39,0.001
"cpd11574","Molybdate",-60.714746825397,-52,72,0.001
"cpd00244","Ni2+",-25.8652033982798,-31,3,0.001
"cpd00027","D-Glucose",-85.3294178145006,-85,82,0.001
