"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-56,71,0.001
"cpd00099","Cl-",-34.9519941955805,-38,85,0.001
"cpd00067","H+",-39.1217632917687,-6,21,0.001
"cpd00063","Ca2+",-30.7491610292345,-55,78,0.001
"cpd00058","Cu2+",-51.2255072593689,-16,53,0.001
"cpd00048","Sulfate",-80.0927140749991,-72,30,0.001
"cpd00034","Zn2+",-53.8040572311729,-99,78,0.001
"cpd00030","Mn2+",-61.5523205138743,-44,64,0.001
"cpd00013","NH3",-46.0513414116576,-28,63,0.001
"cpd00009","Phosphate",-2.72442132700235,-44,96,0.001
"cpd00001","H2O",-57.7415168518201,-50,2,0.001
"cpd00007","O2",-33.0999584402889,-75,56,0.001
"cpd00205","K+",-69.4771339418367,-76,3,0.001
"cpd00254","Mg",-33.002691459842,-12,72,0.001
"cpd00971","Na+",-2.34610978513956,-46,96,0.001
"cpd10515","Fe+2",-56.9048840552568,-51,29,0.001
"cpd10516","Fe+3",-84.9049428477883,-57,11,0.001
"cpd11574","Molybdate",-60.714746825397,-47,21,0.001
"cpd00244","Ni2+",-25.8652033982798,-8,99,0.001
"cpd00027","D-Glucose",-85.3294178145006,-21,54,0.001
