"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-88,6,0.001
"cpd00099","Cl-",-34.9519941955805,-25,62,0.001
"cpd00067","H+",-39.1217632917687,-87,80,0.001
"cpd00063","Ca2+",-30.7491610292345,-9,38,0.001
"cpd00058","Cu2+",-51.2255072593689,-100,90,0.001
"cpd00048","Sulfate",-80.0927140749991,-83,59,0.001
"cpd00034","Zn2+",-53.8040572311729,-14,59,0.001
"cpd00030","Mn2+",-61.5523205138743,-76,59,0.001
"cpd00013","NH3",-46.0513414116576,-90,14,0.001
"cpd00009","Phosphate",-2.72442132700235,-12,35,0.001
"cpd00001","H2O",-57.7415168518201,0,8,0.001
"cpd00007","O2",-33.0999584402889,-13,4,0.001
"cpd00205","K+",-69.4771339418367,-9,58,0.001
"cpd00254","Mg",-33.002691459842,-47,6,0.001
"cpd00971","Na+",-2.34610978513956,-36,68,0.001
"cpd10515","Fe+2",-56.9048840552568,-83,96,0.001
"cpd10516","Fe+3",-84.9049428477883,-26,47,0.001
"cpd11574","Molybdate",-60.714746825397,-28,6,0.001
"cpd00244","Ni2+",-25.8652033982798,-95,76,0.001
"cpd00027","D-Glucose",-85.3294178145006,-35,26,0.001
