"compounds","name","formula","minFlux","maxFlux","concentration"
"cpd00149","Co2+",-18.215208617039,-12,31,0.001
"cpd00099","Cl-",-34.9519941955805,-25,72,0.001
"cpd00067","H+",-39.1217632917687,-55,43,0.001
"cpd00063","Ca2+",-30.7491610292345,-77,8,0.001
"cpd00058","Cu2+",-51.2255072593689,-46,49,0.001
"cpd00048","Sulfate",-80.0927140749991,-79,0,0.001
"cpd00034","Zn2+",-53.8040572311729,-28,99,0.001
"cpd00030","Mn2+",-61.5523205138743,-82,8,0.001
"cpd00013","NH3",-46.0513414116576,-67,52,0.001
"cpd00009","Phosphate",-2.72442132700235,-32,69,0.001
"cpd00001","H2O",-57.7415168518201,-74,55,0.001
"cpd00007","O2",-33.0999584402889,-80,62,0.001
"cpd00205","K+",-69.4771339418367,-75,78,0.001
"cpd00254","Mg",-33.002691459842,-49,38,0.001
"cpd00971","Na+",-2.34610978513956,-14,3,0.001
"cpd10515","Fe+2",-56.9048840552568,-37,45,0.001
"cpd10516","Fe+3",-84.9049428477883,-86,23,0.001
"cpd11574","Molybdate",-60.714746825397,-17,60,0.001
"cpd00244","Ni2+",-25.8652033982798,-5,46,0.001
"cpd00027","D-Glucose",-85.3294178145006,-71,49,0.001
